Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Relative Humidity  [2 m above gnd],Mean Sea Level Pressure  [MSL],Total Precipitation  [sfc],Snowfall amount raw  [sfc],Total Cloud Cover  [sfc],High Cloud Cover  [high cld lay],Medium Cloud Cover  [mid cld lay],Low Cloud Cover  [low cld lay],Sunshine Duration  [sfc],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd],Wind Speed  [900 mb],Wind Direction  [900 mb],Wind Gust  [sfc]
2018,07,20,21,00,19.49,74.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,53.13,45.39,26.88,352.30,35.86,353.66,10.24,349.88,23.76
2018,07,20,22,00,18.83,76.00,1016.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.58,357.58,34.92,359.41,11.72,349.38,25.92
2018,07,20,23,00,18.60,75.00,1016.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.77,1.74,32.83,3.77,11.18,356.31,30.60
2018,07,21,00,00,18.03,75.00,1016.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.71,5.71,31.21,7.29,9.01,2.29,24.12
2018,07,21,01,00,17.23,78.00,1016.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.67,7.00,29.89,9.01,9.36,360.00,18.00
2018,07,21,02,00,16.42,83.00,1016.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.60,7.39,29.12,8.53,9.39,4.40,16.92
2018,07,21,03,00,15.87,88.00,1016.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.81,5.49,27.95,7.40,7.99,7.77,15.48
2018,07,21,04,00,15.43,91.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.58,2.49,26.34,3.92,6.48,360.00,19.44
2018,07,21,05,00,15.30,92.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.84,360.00,25.22,2.45,5.80,352.87,18.36
2018,07,21,06,00,15.19,93.00,1015.10,0.00,0.00,1.00,0.00,0.00,1.00,31.11,0.00,14.76,1.40,24.14,2.56,6.92,8.97,22.32
2018,07,21,07,00,15.93,91.00,1015.00,0.00,0.00,15.00,0.00,0.00,15.00,50.43,10.68,15.14,2.73,23.08,3.58,7.29,20.22,13.32
2018,07,21,08,00,19.06,76.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,149.52,19.13,4.32,21.35,5.81,7.09,23.96,23.76
2018,07,21,09,00,21.23,66.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,336.42,20.93,3.95,22.01,3.75,8.71,29.74,19.44
2018,07,21,10,00,23.67,58.00,1015.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,517.98,19.08,1.08,19.08,1.08,12.50,41.50,19.44
2018,07,21,11,00,26.31,50.00,1014.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,675.51,16.56,360.00,15.84,360.00,16.06,42.27,15.84
2018,07,21,12,00,28.85,44.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,802.78,18.09,354.29,18.39,356.63,17.85,48.27,16.56
2018,07,21,13,00,29.21,40.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,891.78,20.70,346.93,20.97,348.11,9.69,41.99,19.08
2018,07,21,14,00,29.39,40.00,1015.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,927.38,23.34,342.96,24.28,344.52,10.38,33.69,21.60
2018,07,21,15,00,29.22,41.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,911.36,26.53,341.81,28.59,343.16,9.23,20.56,23.76
2018,07,21,16,00,28.34,43.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,844.61,29.94,341.78,33.14,342.94,8.53,27.65,25.56
2018,07,21,17,00,27.42,44.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,733.36,32.59,343.97,36.76,345.83,6.99,34.51,27.00
2018,07,21,18,00,26.02,48.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,582.95,32.40,345.19,36.76,345.83,5.32,28.30,25.92
2018,07,21,19,00,24.37,53.00,1013.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,405.84,31.63,348.18,36.64,349.24,6.29,13.24,25.56
2018,07,21,20,00,22.46,61.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,217.16,30.19,351.77,36.30,352.59,8.89,31.76,24.84
2018,07,21,21,00,19.78,74.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,52.49,44.50,28.16,355.60,36.78,356.63,7.10,30.47,21.96
2018,07,21,22,00,19.19,79.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.73,1.49,36.75,2.25,4.69,327.53,21.96
2018,07,21,23,00,18.92,81.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.76,7.22,35.04,9.46,5.69,304.70,20.16
2018,07,22,00,00,18.55,82.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.22,11.14,33.54,12.40,2.62,344.05,18.36
2018,07,22,01,00,18.00,84.00,1014.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.51,11.48,32.49,12.80,3.32,12.53,17.28
2018,07,22,02,00,17.47,84.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.67,10.06,32.34,11.56,2.52,360.00,16.56
2018,07,22,03,00,16.97,85.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.19,9.78,30.43,10.91,1.48,345.96,15.12
2018,07,22,04,00,16.26,89.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.84,6.58,27.24,7.59,2.74,293.20,13.68
2018,07,22,05,00,15.89,91.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.02,6.07,25.41,7.33,4.20,300.96,13.32
2018,07,22,06,00,15.57,92.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,30.69,0.00,16.04,9.04,24.80,9.19,4.84,318.01,12.60
2018,07,22,07,00,16.19,88.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,9.79,16.39,8.84,23.38,9.75,5.35,317.73,12.60
2018,07,22,08,00,19.05,73.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,144.18,19.35,9.64,20.90,10.92,6.30,329.04,16.20
2018,07,22,09,00,21.47,62.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,330.19,19.60,7.39,20.01,8.28,6.15,339.44,16.20
2018,07,22,10,00,23.81,53.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,511.75,18.39,3.37,18.42,4.48,4.90,342.90,14.76
2018,07,22,11,00,25.97,46.00,1013.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,670.17,17.28,360.00,16.58,2.49,3.24,360.00,13.68
2018,07,22,12,00,27.76,42.00,1013.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,797.44,16.70,352.57,16.34,352.41,2.28,18.43,14.76
2018,07,22,13,00,28.76,42.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,883.77,19.49,334.86,19.81,335.30,3.05,45.00,19.08
2018,07,22,14,00,28.75,42.00,1013.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,919.37,23.19,334.23,24.80,334.18,0.00,180.00,21.24
2018,07,22,15,00,28.18,44.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,904.24,26.73,332.74,28.82,334.08,3.32,229.40,22.32
2018,07,22,16,00,27.31,47.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,838.38,27.38,331.75,29.78,333.43,6.88,227.12,23.76
2018,07,22,17,00,26.33,48.00,1013.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,728.02,27.21,332.42,30.27,334.65,8.16,221.42,24.12
2018,07,22,18,00,25.01,51.00,1012.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,579.39,26.58,335.17,29.02,336.61,8.59,213.02,21.96
2018,07,22,19,00,23.15,59.00,1012.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,403.17,24.94,339.73,28.36,339.95,7.70,217.41,23.04
2018,07,22,20,00,20.64,67.00,1013.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,215.38,22.21,343.03,25.17,343.38,6.79,237.99,21.24
2018,07,22,21,00,17.58,80.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,51.82,42.72,17.77,353.02,18.73,357.80,6.62,247.62,17.64
2018,07,22,22,00,16.34,86.00,1014.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.11,354.14,16.94,357.56,6.30,239.04,14.04
2018,07,22,23,00,15.59,89.00,1014.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,356.31,19.09,357.84,6.64,229.40,11.52
2018,07,23,00,00,14.73,93.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64,360.00,19.11,356.76,8.09,212.28,7.20
2018,07,23,01,00,13.90,96.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.92,8.97,10.45,358.03,10.37,200.32,5.04
2018,07,23,02,00,13.59,97.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.15,20.56,0.80,333.43,11.53,194.47,6.48
2018,07,23,03,00,14.08,96.00,1014.50,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.33,41.63,5.76,180.00,12.14,191.98,4.32
2018,07,23,04,00,13.86,96.00,1014.50,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.10,37.87,6.84,180.00,12.02,188.62,8.64
2018,07,23,05,00,13.55,96.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,30.26,3.76,163.30,11.53,181.79,5.40
2018,07,23,06,00,12.97,98.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.50,31.61,1.02,45.00,10.54,172.15,2.52
2018,07,23,07,00,13.66,92.00,1015.10,0.00,0.00,0.00,0.00,0.00,0.00,29.91,8.90,6.64,40.60,4.07,45.00,12.60,180.00,9.00
2018,07,23,08,00,17.50,73.00,1015.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,144.18,5.99,32.74,7.90,43.15,13.04,186.34,13.32
2018,07,23,09,00,21.33,62.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,331.08,5.45,82.41,5.76,90.00,12.26,183.37,6.84
2018,07,23,10,00,23.36,57.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,512.64,4.69,147.53,4.69,147.53,11.88,180.00,7.56
2018,07,23,11,00,24.65,54.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,671.06,5.80,209.74,4.51,208.61,12.50,168.37,8.28
2018,07,23,12,00,25.04,54.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,798.33,10.80,233.13,10.09,235.18,12.40,154.18,11.52
2018,07,23,13,00,28.47,42.00,1015.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,881.99,11.87,255.96,11.28,253.30,7.64,135.00,11.16
2018,07,23,14,00,29.46,38.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,918.48,15.38,290.56,15.32,293.55,9.42,136.55,16.92
2018,07,23,15,00,29.15,37.00,1015.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,903.35,22.49,309.81,24.49,311.42,10.97,138.99,19.44
2018,07,23,16,00,28.44,37.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,837.49,26.52,318.30,29.91,320.37,9.34,152.45,22.68
2018,07,23,17,00,27.22,39.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,727.13,30.19,329.15,35.11,331.86,7.86,164.05,26.64
2018,07,23,18,00,25.53,44.00,1015.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,577.61,29.69,337.17,32.62,337.96,7.95,185.19,25.92
2018,07,23,19,00,23.65,49.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,402.28,29.04,342.69,33.14,342.94,9.83,203.75,25.56
2018,07,23,20,00,21.30,60.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,214.49,27.33,347.06,33.54,347.60,10.70,222.27,24.48
2018,07,23,21,00,18.77,72.00,1015.80,0.00,0.00,0.00,0.00,0.00,0.00,51.12,41.83,23.86,348.69,32.97,349.30,9.36,247.38,21.60
2018,07,23,22,00,17.96,77.00,1016.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.84,351.47,31.62,352.15,7.42,255.96,18.72
2018,07,23,23,00,17.37,82.00,1016.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.65,351.57,29.07,352.17,6.49,250.56,16.56
2018,07,24,00,00,16.84,86.00,1017.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.75,351.35,26.53,352.20,5.82,248.20,15.12
2018,07,24,01,00,16.26,90.00,1017.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.87,353.05,24.65,353.29,5.09,278.13,17.28
2018,07,24,02,00,15.62,92.00,1016.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.29,354.96,23.14,354.64,7.20,306.87,15.84
2018,07,24,03,00,15.15,93.00,1016.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.57,354.64,22.03,355.31,8.44,309.81,15.84
2018,07,24,04,00,14.84,93.00,1016.30,0.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00,10.82,356.19,20.93,356.05,10.74,320.44,15.84
2018,07,24,05,00,15.49,92.00,1016.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,9.03,355.43,17.73,354.17,13.61,322.52,15.84
2018,07,24,06,00,14.72,92.00,1016.70,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,8.29,357.51,15.84,360.00,16.08,325.95,18.00
2018,07,24,07,00,15.71,86.00,1016.80,0.00,0.00,100.00,0.00,0.00,100.00,0.00,8.90,7.20,360.00,14.04,358.53,16.75,331.78,17.28
2018,07,24,08,00,18.27,79.00,1017.20,0.00,0.00,12.00,0.00,0.00,12.00,52.34,143.29,9.73,357.88,11.17,358.15,16.60,335.66,14.40
2018,07,24,09,00,20.71,68.00,1017.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,331.97,9.11,350.91,9.53,349.11,17.58,337.11,12.60
2018,07,24,10,00,23.11,51.00,1017.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,514.42,11.73,342.12,13.10,344.05,18.79,339.83,12.24
2018,07,24,11,00,24.76,43.00,1016.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,674.62,13.10,339.08,14.35,342.47,17.42,341.94,15.84
2018,07,24,12,00,26.05,39.00,1016.50,0.00,0.00,0.00,0.00,0.00,0.00,60.00,802.78,16.79,329.04,17.87,332.40,16.17,343.18,16.92
2018,07,24,13,00,28.00,41.00,1016.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,884.66,14.81,334.06,14.84,337.17,11.09,13.13,17.64
2018,07,24,14,00,28.18,42.00,1016.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,920.26,21.58,332.15,22.86,333.84,11.04,19.03,23.04
2018,07,24,15,00,27.34,44.00,1016.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,905.13,27.37,333.43,29.64,335.61,5.15,12.09,21.60
2018,07,24,16,00,26.08,48.00,1016.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,840.16,29.64,335.61,32.90,336.80,2.97,284.04,23.40
2018,07,24,17,00,25.18,52.00,1015.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,729.80,29.88,338.07,33.71,340.02,3.76,253.30,23.40
2018,07,24,18,00,23.85,58.00,1015.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,579.39,29.04,340.44,33.59,342.54,4.39,235.01,23.04
2018,07,24,19,00,22.47,64.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,402.28,27.90,342.73,32.49,344.58,4.33,228.37,21.96
2018,07,24,20,00,20.50,73.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,212.71,26.63,346.72,32.49,347.20,2.52,270.00,20.88
2018,07,24,21,00,18.48,84.00,1015.80,0.00,0.00,0.00,0.00,0.00,0.00,50.40,40.05,22.45,347.97,30.85,348.56,3.55,336.04,20.16
2018,07,24,22,00,18.23,86.00,1016.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.77,351.03,29.78,352.36,4.45,14.04,19.08
2018,07,24,23,00,17.95,89.00,1016.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.20,353.54,28.59,354.22,3.32,40.60,18.00
2018,07,25,00,00,17.55,91.00,1016.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.06,355.43,26.70,356.13,1.61,63.43,17.28
2018,07,25,01,00,16.94,92.00,1016.40,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,18.06,355.43,27.04,356.95,0.72,360.00,16.92
2018,07,25,02,00,16.35,94.00,1015.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.24,356.19,25.60,356.78,2.41,333.43,12.96
2018,07,25,03,00,15.86,94.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.08,355.60,24.55,355.79,3.10,324.46,12.24
2018,07,25,04,00,15.19,94.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.62,356.73,22.01,356.25,4.39,325.01,11.16
2018,07,25,05,00,14.24,94.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.14,353.88,19.49,355.76,4.20,329.04,9.36
2018,07,25,06,00,13.79,93.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.37,357.80,16.20,358.73,4.51,331.39,9.72
2018,07,25,07,00,13.95,93.00,1016.00,0.00,0.00,0.00,0.00,0.00,0.00,28.35,8.01,8.28,360.00,15.84,360.00,4.68,337.38,10.08
2018,07,25,08,00,17.65,77.00,1016.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,140.62,12.25,1.68,11.54,3.58,5.15,335.22,12.24
2018,07,25,09,00,20.30,65.00,1016.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,329.30,14.97,9.69,14.69,11.31,5.69,341.57,11.88
2018,07,25,10,00,22.46,58.00,1016.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,511.75,16.75,8.65,16.81,9.87,5.35,340.35,13.68
2018,07,25,11,00,23.91,53.00,1015.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,671.06,16.56,1.25,15.50,2.66,4.02,349.70,12.96
2018,07,25,12,00,24.91,51.00,1015.50,0.10,0.00,0.00,0.00,0.00,0.00,60.00,799.22,17.23,349.16,16.52,348.69,5.01,21.04,14.04
2018,07,25,13,00,27.31,45.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,884.66,21.07,343.11,21.76,343.66,9.18,25.56,19.80
2018,07,25,14,00,27.24,45.00,1015.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,920.26,24.25,341.83,25.52,343.61,6.76,25.20,19.80
2018,07,25,15,00,27.16,45.00,1015.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,905.13,25.54,338.50,27.56,340.14,4.20,30.96,20.88
2018,07,25,16,00,26.58,45.00,1014.90,0.00,0.00,0.00,0.00,0.00,0.00,60.00,838.38,28.28,338.33,30.63,340.07,1.08,360.00,23.04
2018,07,25,17,00,25.69,47.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,728.02,30.30,339.84,33.47,341.18,2.19,260.54,24.12
2018,07,25,18,00,24.44,51.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,60.00,577.61,30.85,340.93,35.18,342.12,3.55,246.04,23.76
2018,07,25,19,00,22.80,58.00,1014.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,400.50,30.52,342.85,35.90,344.29,5.32,241.70,24.12
2018,07,25,20,00,20.82,70.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,210.93,29.52,344.44,36.50,345.14,6.92,242.10,23.04
2018,07,25,21,00,18.44,80.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,49.64,39.16,26.28,346.53,35.46,347.09,6.62,247.62,21.96
2018,07,25,22,00,17.38,83.00,1015.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.22,348.86,32.85,350.54,3.42,251.57,19.80
2018,07,25,23,00,16.93,84.00,1015.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.96,355.07,29.57,356.51,0.51,315.00,17.64
2018,07,26,00,00,16.54,89.00,1015.80,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,17.28,358.81,25.93,358.41,0.80,63.43,13.32
2018,07,26,01,00,16.22,91.00,1015.30,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,15.48,360.00,24.48,360.00,1.08,90.00,11.88
2018,07,26,02,00,15.84,93.00,1015.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,13.32,1.55,23.78,2.60,0.72,90.00,11.52
2018,07,26,03,00,15.58,93.00,1014.90,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,12.62,3.27,22.01,3.75,2.41,26.57,10.08
2018,07,26,04,00,15.36,93.00,1014.30,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,13.32,1.55,22.01,3.75,4.45,14.04,11.16
2018,07,26,05,00,15.17,93.00,1014.40,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,12.65,4.90,21.39,6.77,5.59,14.93,11.16
2018,07,26,06,00,14.76,93.00,1014.50,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,11.66,8.88,20.83,9.95,5.45,7.59,11.16
2018,07,26,07,00,15.18,92.00,1014.80,0.00,0.00,4.00,0.00,0.00,4.00,26.38,7.12,12.07,10.30,20.62,12.09,4.80,12.99,10.08
2018,07,26,08,00,18.78,76.00,1015.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,138.84,17.16,9.66,19.35,9.64,5.15,24.78,14.04
2018,07,26,09,00,21.15,66.00,1015.00,0.00,0.00,3.00,0.00,0.00,3.00,58.09,326.63,17.46,8.30,17.52,9.46,5.69,18.43,13.68
2018,07,26,10,00,23.17,58.00,1015.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,507.30,16.81,9.87,16.17,11.56,8.43,19.98,15.12
2018,07,26,11,00,24.77,53.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,665.72,16.34,7.59,15.33,9.46,12.64,19.98,15.12
2018,07,26,12,00,26.06,49.00,1014.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,794.77,15.86,357.40,14.06,357.06,16.60,24.34,15.84
2018,07,26,13,00,28.74,44.00,1014.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,876.65,17.23,349.16,16.81,350.13,17.82,45.00,17.64
2018,07,26,14,00,28.73,44.00,1014.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,911.36,22.77,341.57,23.11,341.85,18.08,45.81,22.68
2018,07,26,15,00,28.06,44.00,1014.30,0.00,0.00,0.00,0.00,0.00,0.00,60.00,895.34,27.10,343.01,29.28,343.57,20.37,43.57,25.56
2018,07,26,16,00,27.30,45.00,1014.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,828.59,30.41,343.50,33.18,344.91,14.11,37.75,28.08
2018,07,26,17,00,26.53,45.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,718.23,32.31,345.81,35.97,346.10,8.47,12.26,27.00
2018,07,26,18,00,25.27,49.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,568.71,32.69,348.57,37.35,349.45,8.31,4.97,27.36
2018,07,26,19,00,23.76,55.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,393.38,31.78,350.22,36.81,351.00,11.49,32.20,27.00
2018,07,26,20,00,21.46,67.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,205.59,30.96,351.30,38.18,351.87,10.97,41.01,26.64
2018,07,26,21,00,19.16,79.00,1014.20,0.00,0.00,0.00,0.00,0.00,0.00,48.86,36.49,28.27,353.42,37.22,355.01,6.92,351.03,23.76
2018,07,26,22,00,18.33,84.00,1015.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.98,356.03,35.69,357.11,7.65,318.81,22.68
2018,07,26,23,00,17.87,84.00,1014.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.48,360.00,32.76,0.63,7.52,16.70,23.04
2018,07,27,00,00,17.44,85.00,1015.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.37,3.69,31.09,5.31,4.02,10.30,23.04
2018,07,27,01,00,17.14,86.00,1015.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.03,6.88,30.19,8.23,0.72,270.00,14.76
2018,07,27,02,00,16.61,89.00,1014.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.65,8.43,28.59,10.89,2.16,270.00,13.32
2018,07,27,03,00,15.98,91.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,8.30,26.34,10.23,2.10,300.96,12.60
2018,07,27,04,00,15.57,92.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.04,9.04,24.15,10.30,4.10,344.74,12.60
2018,07,27,05,00,14.99,92.00,1013.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,11.04,23.09,10.78,4.32,360.00,11.88
2018,07,27,06,00,14.60,92.00,1013.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.91,10.44,21.96,10.39,3.96,360.00,11.16
2018,07,27,07,00,15.15,91.00,1013.90,0.00,0.00,0.00,0.00,0.00,0.00,26.76,6.23,13.44,7.70,20.77,8.97,2.90,352.87,10.80
2018,07,27,08,00,18.67,77.00,1014.10,0.00,0.00,0.00,0.00,0.00,0.00,60.00,135.28,16.34,7.59,15.68,9.25,2.97,345.96,12.24
2018,07,27,09,00,21.34,64.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,323.07,17.46,8.30,16.81,9.87,3.89,326.31,13.68
2018,07,27,10,00,23.88,55.00,1014.20,0.00,0.00,0.00,0.00,0.00,0.00,60.00,504.63,17.41,7.13,17.11,8.47,3.88,338.20,13.32
2018,07,27,11,00,25.94,49.00,1014.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,663.05,16.95,3.65,16.24,3.81,4.02,349.70,12.96
2018,07,27,12,00,27.92,44.00,1013.60,0.00,0.00,0.00,0.00,0.00,0.00,60.00,792.10,17.41,352.87,16.98,355.14,4.38,350.54,15.12
2018,07,27,13,00,30.60,38.00,1013.70,0.00,0.00,0.00,0.00,0.00,0.00,60.00,876.65,17.38,346.83,17.23,349.16,9.35,15.64,16.56
2018,07,27,14,00,30.56,38.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,912.25,22.21,343.03,22.80,344.43,7.24,5.71,19.80
2018,07,27,15,00,29.54,41.00,1013.80,0.00,0.00,0.00,0.00,0.00,0.00,60.00,898.01,26.08,339.81,27.90,340.40,5.86,312.51,22.32
