capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-17 05:20:40,-1.0,0.1,11.87,18.34
2018-07-17 05:35:40,-1.0,0.13,11.87,19.18
2018-07-17 05:50:40,-1.0,0.72,12.13,19.82
2018-07-17 06:05:40,-1.0,1.19,12.26,20.5
2018-07-17 06:20:40,-1.0,2.18,12.13,20.98
2018-07-17 06:35:40,-1.0,14.36,12.13,26.06
2018-07-17 06:50:40,-1.0,1.35,11.87,23.33
2018-07-17 07:05:40,-1.0,1.47,11.87,23.14
2018-07-17 07:20:40,-1.0,1.6,12.13,23.51
2018-07-17 07:35:40,-1.0,1.64,11.87,24.06
2018-07-17 07:50:40,-1.0,1.67,11.87,25.16
2018-07-17 08:05:40,-1.0,1.85,12.13,25.74
2018-07-17 08:20:34,-1.0,1.83,11.74,26.19
2018-07-17 08:35:34,-1.0,2.21,11.87,27.22
2018-07-17 08:50:34,-1.0,2.85,12.13,28.15
2018-07-17 09:05:34,-1.0,75.9,11.87,30.1
2018-07-17 09:20:34,-1.0,3.31,12.0,30.14
2018-07-17 09:35:34,-1.0,3.65,12.26,31.43
2018-07-17 09:50:34,-1.0,48.47,12.0,34.1
2018-07-17 10:05:34,-1.0,74.13,12.26,42.52
2018-07-17 10:20:34,-1.0,7.07,12.13,44.53
2018-07-17 10:35:34,-1.0,41.88,11.74,41.12
2018-07-17 10:50:34,-1.0,10.76,11.74,38.41
2018-07-17 11:05:34,-1.0,3.88,11.87,38.22
2018-07-17 11:20:34,-1.0,3.65,12.13,34.68
2018-07-17 11:35:34,-1.0,7.2,12.13,34.45
2018-07-17 11:50:34,-1.0,3.33,12.13,35.91
2018-07-17 12:05:34,-1.0,11.08,12.39,39.32
2018-07-17 12:20:34,-1.0,20.83,12.26,35.27
2018-07-17 12:35:34,-1.0,2.13,12.13,32.89
2018-07-17 12:50:34,-1.0,2.26,12.13,32.36
2018-07-17 13:05:34,-1.0,2.97,12.26,32.4
2018-07-17 13:20:34,-1.0,2.39,11.87,32.04
2018-07-17 13:35:34,-1.0,1.72,12.39,31.65
2018-07-17 13:50:34,-1.0,6.6,11.87,31.96
2018-07-17 14:05:34,-1.0,2.21,12.0,31.47
2018-07-17 14:20:34,-1.0,1.94,12.39,30.72
2018-07-17 14:35:34,-1.0,4.61,12.26,31.51
2018-07-17 14:50:34,-1.0,8.37,12.13,32.13
2018-07-17 15:05:34,-1.0,2.25,12.13,31.12
2018-07-17 15:20:34,-1.0,1.44,12.39,31.03
2018-07-17 15:35:34,-1.0,1.38,11.87,30.28
2018-07-17 15:50:34,-1.0,1.4,11.87,30.06
2018-07-17 16:05:34,-1.0,1.4,12.26,29.75
2018-07-17 16:20:34,-1.0,1.35,12.0,29.3
2018-07-17 16:35:34,-1.0,1.41,11.87,29.3
2018-07-17 16:50:34,-1.0,2.19,12.26,28.86
2018-07-17 17:05:34,-1.0,5.04,12.39,29.66
2018-07-17 17:20:34,-1.0,1.46,12.26,28.42
2018-07-17 17:35:34,-1.0,2.12,12.39,27.71
2018-07-17 17:50:34,-1.0,1.39,12.0,27.09
2018-07-17 18:05:34,-1.0,1.87,11.87,27.27
2018-07-17 18:20:34,-1.0,1.19,12.13,26.24
2018-07-17 18:35:34,-1.0,1.07,11.74,25.38
2018-07-17 18:50:34,-1.0,0.92,12.13,24.66
2018-07-17 19:05:34,-1.0,0.71,11.74,24.11
2018-07-17 19:20:34,-1.0,0.48,12.0,23.47
2018-07-17 19:35:34,-1.0,0.27,12.13,23.14
2018-07-17 19:50:34,-1.0,0.1,11.87,22.82
2018-07-17 20:05:34,-1.0,0.1,12.39,22.4
2018-07-17 20:20:34,-1.0,0.1,12.13,22.02
2018-07-17 20:35:34,-1.0,0.1,11.87,21.79
2018-07-17 20:50:34,-1.0,0.1,12.13,21.5
2018-07-17 21:05:34,-1.0,0.1,12.39,21.31
2018-07-17 21:20:34,-1.0,0.1,12.13,21.07
2018-07-17 21:35:34,-1.0,0.1,12.13,20.93
2018-07-17 21:50:34,-1.0,0.1,12.39,20.79
2018-07-17 22:05:34,-1.0,0.1,11.74,20.74
2018-07-17 22:20:34,-1.0,0.1,12.13,20.74
2018-07-17 22:35:34,-1.0,0.1,12.0,20.74
2018-07-17 22:50:34,-1.0,0.1,12.26,20.74
2018-07-17 23:05:34,-1.0,0.1,12.13,20.79
2018-07-17 23:20:34,-1.0,0.1,12.39,20.59
2018-07-17 23:35:34,-1.0,0.1,11.74,20.5
2018-07-17 23:50:34,-1.0,0.1,12.0,20.35
2018-07-18 00:05:34,-1.0,0.1,12.0,20.21
2018-07-18 00:20:34,-1.0,0.1,12.13,20.06
2018-07-18 00:35:34,-1.0,0.1,11.87,19.87
2018-07-18 00:50:34,-1.0,0.1,11.87,19.77
2018-07-18 01:05:34,-1.0,0.1,11.87,19.67
2018-07-18 01:20:34,-1.0,0.1,11.6,19.62
2018-07-18 01:35:34,-1.0,0.1,11.87,19.43
2018-07-18 01:50:34,-1.0,0.1,12.26,19.33
2018-07-18 02:05:34,-1.0,0.1,12.0,19.28
2018-07-18 02:20:34,-1.0,0.1,12.13,19.23
2018-07-18 02:35:34,-1.0,0.1,12.0,19.18
2018-07-18 02:50:34,-1.0,0.1,12.13,19.13
2018-07-18 03:05:34,-1.0,0.1,11.6,19.08
2018-07-18 03:20:34,-1.0,0.1,12.13,18.98
2018-07-18 03:35:34,-1.0,0.1,12.39,18.98
2018-07-18 03:50:34,-1.0,0.1,11.6,18.98
2018-07-18 04:05:34,-1.0,0.1,11.87,18.93
2018-07-18 04:20:34,-1.0,0.1,11.87,18.93
2018-07-18 04:35:34,-1.0,0.1,11.74,18.88
2018-07-18 04:50:34,-1.0,0.1,12.13,18.93
2018-07-18 05:05:34,-1.0,0.1,12.39,18.98
2018-07-18 05:20:34,-1.0,0.1,11.87,18.88
2018-07-18 05:35:34,-1.0,0.12,12.13,18.93
2018-07-18 05:50:34,-1.0,0.95,12.26,19.48
2018-07-18 06:05:34,-1.0,1.36,11.87,20.01
2018-07-18 06:20:34,-1.0,3.05,12.26,20.21
2018-07-18 06:35:34,-1.0,17.1,12.0,24.16
2018-07-18 06:50:34,-1.0,1.53,12.26,21.83
2018-07-18 07:05:34,-1.0,1.65,11.87,21.36
2018-07-18 07:20:34,-1.0,2.55,12.13,21.69
2018-07-18 07:35:34,-1.0,1.86,11.87,21.93
2018-07-18 07:50:34,-1.0,1.89,12.26,22.12
2018-07-18 08:05:34,-1.0,1.98,11.87,22.77
2018-07-18 08:20:34,-1.0,2.13,12.0,23.0
2018-07-18 08:35:34,-1.0,2.43,11.87,23.6
2018-07-18 08:50:34,-1.0,3.03,12.0,24.84
2018-07-18 09:05:34,-1.0,50.04,11.87,28.77
2018-07-18 09:20:34,-1.0,3.52,11.87,27.04
2018-07-18 09:35:34,-1.0,3.84,12.0,27.27
2018-07-18 09:50:34,-1.0,67.28,12.13,30.23
2018-07-18 10:05:34,-1.0,93.74,12.26,36.73
2018-07-18 10:20:34,-1.0,4.63,12.26,36.04
2018-07-18 10:35:34,-1.0,51.99,11.6,34.86
2018-07-18 10:50:34,-1.0,4.21,12.26,33.56
2018-07-18 11:05:34,-1.0,3.91,12.13,31.38
2018-07-18 11:20:34,-1.0,3.81,11.87,31.25
2018-07-18 11:35:34,-1.0,6.24,12.39,31.82
2018-07-18 11:50:34,-1.0,38.86,12.39,33.11
2018-07-18 12:05:34,-1.0,8.3,12.0,35.13
2018-07-18 12:20:34,-1.0,4.09,11.87,31.29
