capture_datetime_utc,fertilizer_level,light,soil_moisture_percent,air_temperature_celsius
2018-07-17 05:02:35,-1.0,0.1,7.17,16.71
2018-07-17 05:17:35,-1.0,0.1,6.91,16.24
2018-07-17 05:32:35,-1.0,0.33,7.42,17.17
2018-07-17 05:47:35,-1.0,0.89,6.66,17.78
2018-07-17 06:02:35,-1.0,1.55,7.3,18.54
2018-07-17 06:17:35,-1.0,2.14,6.66,20.01
2018-07-17 06:32:35,-1.0,4.54,6.91,23.33
2018-07-17 06:47:35,-1.0,2.95,7.3,22.3
2018-07-17 07:02:35,-1.0,3.2,7.04,23.19
2018-07-17 07:17:35,-1.0,3.28,6.79,23.33
2018-07-17 07:32:35,-1.0,3.39,7.17,23.83
2018-07-17 07:47:35,-1.0,3.54,7.17,24.29
2018-07-17 08:02:35,-1.0,3.72,7.17,25.38
2018-07-17 08:17:31,-1.0,3.72,7.04,26.33
2018-07-17 08:32:31,-1.0,3.86,7.3,28.15
2018-07-17 08:47:31,-1.0,3.62,7.3,27.27
2018-07-17 09:02:31,-1.0,3.61,6.91,27.8
2018-07-17 09:17:31,-1.0,12.75,6.91,31.65
2018-07-17 09:32:31,-1.0,3.54,7.17,28.95
2018-07-17 09:47:31,-1.0,3.57,6.91,29.04
2018-07-17 10:02:31,-1.0,3.93,7.04,30.67
2018-07-17 10:17:31,-1.0,3.52,7.17,30.06
2018-07-17 10:32:31,-1.0,3.56,7.04,30.5
2018-07-17 10:47:31,-1.0,5.59,7.04,33.29
2018-07-17 11:02:31,-1.0,3.65,6.66,31.29
2018-07-17 11:17:31,-1.0,3.69,7.04,31.34
2018-07-17 11:32:31,-1.0,3.75,6.79,31.56
2018-07-17 11:47:31,-1.0,3.81,6.66,31.82
2018-07-17 12:02:31,-1.0,3.87,6.79,31.91
2018-07-17 12:17:31,-1.0,3.96,7.3,31.82
2018-07-17 12:32:31,-1.0,4.06,6.79,32.0
2018-07-17 12:47:31,-1.0,4.16,7.17,32.09
2018-07-17 13:02:31,-1.0,4.32,6.79,32.0
2018-07-17 13:17:31,-1.0,19.76,7.3,32.58
2018-07-17 13:32:31,-1.0,11.24,6.79,32.13
2018-07-17 13:47:31,-1.0,4.6,6.91,32.13
2018-07-17 14:02:31,-1.0,31.21,7.17,32.84
2018-07-17 14:17:31,-1.0,4.79,7.3,31.56
2018-07-17 14:32:31,-1.0,4.78,7.17,32.04
2018-07-17 14:47:31,-1.0,4.79,6.91,31.78
2018-07-17 15:02:31,-1.0,4.83,7.3,31.78
2018-07-17 15:17:31,-1.0,4.82,7.3,31.69
2018-07-17 15:32:31,-1.0,8.12,6.91,31.65
2018-07-17 15:47:31,-1.0,9.37,7.04,32.58
2018-07-17 16:02:31,-1.0,4.74,6.79,30.76
2018-07-17 16:17:31,-1.0,4.72,7.3,30.85
2018-07-17 16:32:31,-1.0,5.52,7.04,31.82
2018-07-17 16:47:31,-1.0,58.4,6.66,39.27
2018-07-17 17:02:31,-1.0,53.77,6.79,39.8
2018-07-17 17:17:31,-1.0,47.01,6.66,38.22
2018-07-17 17:32:31,-1.0,40.38,6.79,37.29
2018-07-17 17:47:31,-1.0,34.85,6.79,35.72
2018-07-17 18:02:31,-1.0,4.06,7.3,28.77
2018-07-17 18:17:31,-1.0,3.32,7.04,26.86
2018-07-17 18:32:31,-1.0,2.81,6.79,25.34
2018-07-17 18:47:31,-1.0,2.33,6.53,24.25
2018-07-17 19:02:31,-1.0,1.84,6.79,23.56
2018-07-17 19:17:31,-1.0,1.33,7.04,22.86
2018-07-17 19:32:31,-1.0,0.81,7.04,22.35
2018-07-17 19:47:31,-1.0,0.3,6.91,22.02
2018-07-17 20:02:31,-1.0,0.1,7.04,21.6
2018-07-17 20:17:31,-1.0,0.1,7.3,21.17
2018-07-17 20:32:31,-1.0,0.1,7.04,20.93
2018-07-17 20:47:31,-1.0,0.1,7.3,20.59
2018-07-17 21:02:31,-1.0,0.1,7.17,20.45
2018-07-17 21:17:31,-1.0,0.1,6.79,20.16
2018-07-17 21:32:31,-1.0,0.1,6.79,20.06
2018-07-17 21:47:31,-1.0,0.1,7.04,19.87
2018-07-17 22:02:31,-1.0,0.1,7.04,19.77
2018-07-17 22:17:31,-1.0,0.1,7.04,19.87
2018-07-17 22:32:31,-1.0,0.1,7.17,19.77
2018-07-17 22:47:31,-1.0,0.1,7.17,19.87
2018-07-17 23:02:31,-1.0,0.1,7.04,20.06
2018-07-17 23:17:31,-1.0,0.1,7.3,19.72
2018-07-17 23:32:31,-1.0,0.1,7.17,19.62
2018-07-17 23:47:31,-1.0,0.1,7.3,19.33
2018-07-18 00:02:31,-1.0,0.1,7.04,19.28
2018-07-18 00:17:31,-1.0,0.1,6.79,19.03
2018-07-18 00:32:31,-1.0,0.1,7.3,18.93
2018-07-18 00:47:31,-1.0,0.1,6.91,18.74
2018-07-18 01:02:31,-1.0,0.1,6.91,18.69
2018-07-18 01:17:31,-1.0,0.1,6.53,18.64
2018-07-18 01:32:31,-1.0,0.1,6.79,18.39
2018-07-18 01:47:31,-1.0,0.1,7.3,18.29
2018-07-18 02:02:31,-1.0,0.1,6.53,18.24
2018-07-18 02:17:31,-1.0,0.1,7.17,18.13
2018-07-18 02:32:31,-1.0,0.1,7.17,18.03
2018-07-18 02:47:31,-1.0,0.1,6.79,18.13
2018-07-18 03:02:31,-1.0,0.1,6.79,17.98
2018-07-18 03:17:31,-1.0,0.1,6.66,17.88
2018-07-18 03:32:31,-1.0,0.1,6.91,17.88
2018-07-18 03:47:31,-1.0,0.1,6.91,17.88
2018-07-18 04:02:31,-1.0,0.1,7.17,17.73
2018-07-18 04:17:31,-1.0,0.1,7.17,17.88
2018-07-18 04:32:31,-1.0,0.1,7.04,17.83
2018-07-18 04:47:31,-1.0,0.1,6.66,17.83
2018-07-18 05:02:31,-1.0,0.1,7.3,17.83
2018-07-18 05:17:31,-1.0,0.1,7.17,17.83
2018-07-18 05:32:31,-1.0,0.31,6.79,17.83
2018-07-18 05:47:31,-1.0,0.9,6.91,18.19
2018-07-18 06:02:31,-1.0,1.65,6.91,19.03
2018-07-18 06:17:31,-1.0,2.52,7.3,19.33
2018-07-18 06:32:31,-1.0,5.16,7.3,21.6
2018-07-18 06:47:31,-1.0,3.42,7.3,20.69
2018-07-18 07:02:31,-1.0,3.8,7.3,21.64
2018-07-18 07:17:31,-1.0,3.88,7.04,22.12
2018-07-18 07:32:31,-1.0,4.03,7.17,22.16
2018-07-18 07:47:31,-1.0,4.07,7.04,22.35
2018-07-18 08:02:31,-1.0,4.14,6.79,23.37
2018-07-18 08:17:31,-1.0,4.15,6.66,23.83
2018-07-18 08:32:31,-1.0,4.14,7.04,24.61
2018-07-18 08:47:31,-1.0,4.04,7.04,24.29
2018-07-18 09:02:31,-1.0,3.97,6.91,24.66
2018-07-18 09:17:31,-1.0,8.79,7.04,25.47
2018-07-18 09:32:31,-1.0,3.85,6.79,25.11
2018-07-18 09:47:31,-1.0,3.83,7.04,25.56
2018-07-18 10:02:31,-1.0,19.16,6.91,28.51
2018-07-18 10:17:31,-1.0,3.69,6.91,26.01
2018-07-18 10:32:31,-1.0,3.63,6.66,26.42
2018-07-18 10:47:31,-1.0,9.4,7.04,28.02
2018-07-18 11:02:31,-1.0,3.66,7.3,27.31
2018-07-18 11:17:31,-1.0,3.69,7.04,27.76
2018-07-18 11:32:31,-1.0,3.74,6.91,27.71
2018-07-18 11:47:31,-1.0,3.82,7.04,27.98
2018-07-18 12:02:31,-1.0,3.88,6.91,28.38
2018-07-18 12:17:31,-1.0,4.04,6.79,28.38
